avg_6,avg_4,avg_bf,avg_sr,avg_mins,runs,mins,BF,4s,6s,SR,pos,dismissal,inns,opposition,ground,date,odi_id,player
0.786885246,4.868852459,45.31147541,0.941389291,73.17099218,26,78,43,4,0,60.46,2,bowled,1,Netherlands,Rotterdam,21-Aug-22,ODI # 4455,Fakhar Zaman
0.774193548,4.85483871,45.27419355,0.936230851,73.2488794,56,92,74,7,0,75.67,1,bowled,2,New Zealand,Karachi,09-Jan-23,ODI # 4500,Fakhar Zaman
0.761904762,4.888888889,45.73015873,0.931620965,73.54651624,0,12,7,0,0,0,1,caught,2,New Zealand,Karachi,11-Jan-23,ODI # 4502,Fakhar Zaman
0.75,4.8125,45.125,0.929362881,72.58485192,101,165,122,10,1,82.78,1,run out,1,New Zealand,Karachi,13-Jan-23,ODI # 4504,Fakhar Zaman
0.753846154,4.892307692,46.30769231,0.925249169,74.00662343,117,194,114,13,1,102.63,1,caught,2,New Zealand,Rawalpindi,27-Apr-23,ODI # 4569,Fakhar Zaman
0.757575758,5.015151515,47.33333333,0.92893726,75.82470489,180,220,144,17,6,125,1,not out,2,New Zealand,Rawalpindi,29-Apr-23,ODI # 4571,Fakhar Zaman
0.835820896,5.194029851,48.7761194,0.943084455,77.97657497,19,40,26,4,0,73.07,1,caught,1,New Zealand,Karachi,03-May-23,ODI # 4573,Fakhar Zaman
0.823529412,5.176470588,48.44117647,0.941408622,77.41809593,14,28,17,2,0,82.35,1,caught,1,New Zealand,Karachi,05-May-23,ODI # 4574,Fakhar Zaman
0.811594203,5.130434783,47.98550725,0.940803383,76.70189164,33,90,64,5,0,51.56,1,caught,2,New Zealand,Karachi,07-May-23,ODI # 4575,Fakhar Zaman
0.8,5.128571429,48.21428571,0.932740741,76.89186461,2,5,4,0,0,50,1,caught,1,Afghanistan,Hambantota,22-Aug-23,ODI # 4625,Fakhar Zaman
0.788732394,5.056338028,47.5915493,0.93222847,75.87930314,30,39,34,5,0,88.23,1,bowled,2,Afghanistan,Hambantota,24-Aug-23,ODI # 4626,Fakhar Zaman
0.777777778,5.055555556,47.40277778,0.931731614,75.3670906,27,35,33,5,0,81.81,1,caught,1,Afghanistan,Colombo (RPS),26-Aug-23,ODI # 4627,Fakhar Zaman
0.767123288,5.054794521,47.20547945,0.930644225,74.81411675,14,26,20,3,0,70,1,caught,1,Nepal,Multan,30-Aug-23,ODI # 4628,Fakhar Zaman
0.756756757,5.027027027,46.83783784,0.929313329,74.15446653,20,43,31,3,0,64.51,1,lbw,2,Bangladesh,Lahore,06-Sep-23,ODI # 4634,Fakhar Zaman
0.746666667,5,46.62666667,0.926794395,73.73907364,27,98,50,2,0,54,1,bowled,2,India,Colombo (RPS),10-Sep-23,ODI # 4639,Fakhar Zaman
0.736842105,4.960526316,46.67105263,0.921341979,74.05829635,4,18,11,0,0,36.36,2,bowled,1,Sri Lanka,Colombo (RPS),14-Sep-23,ODI # 4644,Fakhar Zaman
0.727272727,4.896103896,46.20779221,0.919617763,73.33026653,12,14,15,3,0,80,1,caught,1,Netherlands,Hyderabad,06-Oct-23,ODI # 4659,Fakhar Zaman
0.717948718,4.871794872,45.80769231,0.919115589,72.56962209,81,126,74,3,7,109.45,2,caught,2,Bangladesh,Eden Gardens,31-Oct-23,ODI # 4688,Fakhar Zaman
0.797468354,4.848101266,46.16455696,0.922676172,73.24595599,126,103,81,8,11,155.55,2,not out,2,New Zealand,Bengaluru,04-Nov-23,ODI # 4692,Fakhar Zaman
0.925,4.8875,46.6,0.936427039,73.61788154,1,13,9,0,0,11.11,2,caught,2,England,Eden Gardens,11-Nov-23,ODI # 4701,Fakhar Zaman
0,0,0,0,0,100,-,125,5,2,80,1,caught,2,Sri Lanka,Abu Dhabi,18-Oct-17,ODI # 3926,Imam-ul-Haq
2,5,125,0.8,0,2,-,3,0,0,66.66,1,lbw,2,Sri Lanka,Sharjah,20-Oct-17,ODI # 3927,Imam-ul-Haq
1,2.5,64,0.796875,0,45,-,64,4,1,70.31,1,not out,2,Sri Lanka,Sharjah,23-Oct-17,ODI # 3930,Imam-ul-Haq
1,3,64,0.765625,0,2,19,11,0,0,18.18,2,caught,1,New Zealand,Nelson,09-Jan-18,ODI # 3947,Imam-ul-Haq
0.75,2.25,50.75,0.733990148,4.75,128,188,134,11,0,95.52,1,caught,1,Zimbabwe,Bulawayo,13-Jul-18,ODI # 4015,Imam-ul-Haq
0.6,4,67.4,0.821958457,41.4,44,87,51,4,0,86.27,1,run out,2,Zimbabwe,Bulawayo,16-Jul-18,ODI # 4017,Imam-ul-Haq
0.5,4,64.66666667,0.827319588,49,0,1,1,0,0,0,1,caught,2,Zimbabwe,Bulawayo,18-Jul-18,ODI # 4019,Imam-ul-Haq
0.428571429,3.428571429,55.57142857,0.825192802,42.14285714,113,180,122,8,0,92.62,1,caught,1,Zimbabwe,Bulawayo,20-Jul-18,ODI # 4020,Imam-ul-Haq
0.375,4,63.875,0.849315068,59.375,110,158,105,8,1,104.76,1,lbw,1,Zimbabwe,Bulawayo,22-Jul-18,ODI # 4021,Imam-ul-Haq
0.444444444,4.444444444,68.44444444,0.883116883,70.33333333,50,-,69,3,1,72.46,1,not out,2,Hong Kong,Dubai (DSC),16-Sep-18,ODI # 4037,Imam-ul-Haq
0.5,4.3,68.5,0.867153285,70.33333333,2,-,7,0,0,28.57,1,caught,1,India,Dubai (DSC),19-Sep-18,ODI # 4040,Imam-ul-Haq
0.454545455,3.909090909,62.90909091,0.861271676,70.33333333,80,-,104,5,1,76.92,2,run out,2,Afghanistan,Abu Dhabi,21-Sep-18,ODI # 4043,Imam-ul-Haq
0.5,4,66.33333333,0.849246231,70.33333333,10,-,20,2,0,50,1,lbw,1,India,Dubai (DSC),23-Sep-18,ODI # 4044,Imam-ul-Haq
0.461538462,3.846153846,62.76923077,0.840686275,70.33333333,83,-,105,2,1,79.04,2,stumped,2,Bangladesh,Abu Dhabi,26-Sep-18,ODI # 4047,Imam-ul-Haq
0.5,3.714285714,65.78571429,0.834961998,70.33333333,34,-,46,3,0,73.91,1,caught,2,New Zealand,Abu Dhabi,07-Nov-18,ODI # 4066,Imam-ul-Haq
0.466666667,3.666666667,64.46666667,0.830403309,70.33333333,16,-,34,1,0,47.05,1,retired notout,2,New Zealand,Abu Dhabi,09-Nov-18,ODI # 4068,Imam-ul-Haq
0.4375,3.5,62.5625,0.818181818,70.33333333,86,151,101,5,2,85.14,1,caught,2,South Africa,Gqeberha,19-Jan-19,ODI # 4080,Imam-ul-Haq
0.529411765,3.588235294,64.82352941,0.82123412,75.07843137,5,19,14,0,0,35.71,1,caught,1,South Africa,Durban,22-Jan-19,ODI # 4081,Imam-ul-Haq
0.5,3.388888889,62,0.815412186,71.96296296,101,199,116,8,0,87.06,1,caught,1,South Africa,Centurion,25-Jan-19,ODI # 4084,Imam-ul-Haq
0.473684211,3.631578947,64.84210526,0.820616883,78.64912281,71,123,91,6,1,78.02,1,caught,2,South Africa,Johannesburg,27-Jan-19,ODI # 4087,Imam-ul-Haq
0.5,3.75,66.15,0.817838246,80.86666667,8,8,10,1,0,80,1,caught,1,South Africa,Cape Town,30-Jan-19,ODI # 4090,Imam-ul-Haq
0.476190476,3.619047619,63.47619048,0.817704426,77.3968254,17,-,27,1,1,62.96,1,caught,1,Australia,Sharjah,22-Mar-19,ODI # 4116,Imam-ul-Haq
0.5,3.5,61.81818182,0.813970588,77.3968254,0,-,5,0,0,0,1,bowled,1,Australia,Sharjah,24-Mar-19,ODI # 4117,Imam-ul-Haq
0.47826087,3.347826087,59.34782609,0.810989011,77.3968254,46,-,72,2,2,63.88,1,lbw,2,Australia,Abu Dhabi,27-Mar-19,ODI # 4118,Imam-ul-Haq
0.541666667,3.291666667,59.875,0.80236604,77.3968254,42,-,68,5,0,61.76,1,not out,1,England,The Oval,08-May-19,ODI # 4130,Imam-ul-Haq
0.52,3.36,60.2,0.794019934,77.3968254,35,59,44,3,0,79.54,1,caught,2,England,Southampton,11-May-19,ODI # 4133,Imam-ul-Haq
0.5,3.346153846,59.57692308,0.794060684,76.68925519,151,211,131,16,1,115.26,1,bowled,1,England,Bristol,14-May-19,ODI # 4135,Imam-ul-Haq
0.518518519,3.814814815,62.22222222,0.82202381,81.66372722,6,26,20,0,0,30,1,not out,1,England,Nottingham,17-May-19,ODI # 4138,Imam-ul-Haq
0.5,3.678571429,60.71428571,0.815882353,79.67573696,2,15,11,0,0,18.18,1,caught,1,West Indies,Nottingham,31-May-19,ODI # 4144,Imam-ul-Haq
0.482758621,3.551724138,59,0.811805961,77.44553914,44,92,58,3,1,75.86,1,caught,1,England,Nottingham,03-Jun-19,ODI # 4148,Imam-ul-Haq
0.5,3.533333333,58.96666667,0.810062182,77.93068783,53,107,75,7,0,70.66,1,caught,2,Australia,Taunton,12-Jun-19,ODI # 4157,Imam-ul-Haq
0.483870968,3.64516129,59.48387097,0.805856833,78.86840758,7,23,18,1,0,38.88,1,lbw,2,India,Manchester,16-Jun-19,ODI # 4161,Imam-ul-Haq
0.46875,3.5625,58.1875,0.801825994,77.12251984,44,71,58,6,0,75.86,1,caught,1,South Africa,Lord's,23-Jun-19,ODI # 4171,Imam-ul-Haq
0.454545455,3.636363636,58.18181818,0.800520833,76.93698894,19,42,29,3,0,65.51,1,caught,2,New Zealand,Birmingham,26-Jun-19,ODI # 4174,Imam-ul-Haq
0.441176471,3.617647059,57.32352941,0.798358132,75.90943044,36,60,51,4,0,70.58,2,stumped,2,Afghanistan,Leeds,29-Jun-19,ODI # 4177,Imam-ul-Haq
0.428571429,3.628571429,57.14285714,0.796,75.45487528,100,172,100,7,0,100,2,hit wicket,1,Bangladesh,Lord's,05-Jul-19,ODI # 4186,Imam-ul-Haq
0.416666667,3.722222222,58.33333333,0.805714286,78.1366843,31,-,41,1,0,75.6,2,lbw,1,Sri Lanka,Karachi,30-Sep-19,ODI # 4211,Imam-ul-Haq
0.405405405,3.648648649,57.86486486,0.804764129,78.1366843,58,111,75,6,0,77.33,1,run out,1,Zimbabwe,Rawalpindi,30-Oct-20,ODI # 4262,Imam-ul-Haq
0.394736842,3.710526316,58.31578947,0.803700361,79.0015084,49,69,61,5,0,80.32,1,caught,2,Zimbabwe,Rawalpindi,01-Nov-20,ODI # 4263,Imam-ul-Haq
0.384615385,3.743589744,58.38461538,0.803689065,78.74505947,4,2,3,1,0,133.33,1,bowled,2,Zimbabwe,Rawalpindi,03-Nov-20,ODI # 4264,Imam-ul-Haq
0.375,3.675,57,0.804385965,76.82643298,70,154,80,3,1,87.5,1,caught,2,South Africa,Centurion,02-Apr-21,ODI # 4285,Imam-ul-Haq
0.390243902,3.658536585,57.56097561,0.806779661,78.7087151,5,10,10,1,0,50,1,caught,2,South Africa,Johannesburg,04-Apr-21,ODI # 4286,Imam-ul-Haq
0.380952381,3.595238095,56.42857143,0.805485232,77.07279331,57,96,73,3,0,78.08,1,caught,1,South Africa,Centurion,07-Apr-21,ODI # 4287,Imam-ul-Haq
0.372093023,3.581395349,56.81395349,0.80474826,77.51296091,0,3,1,0,0,0,1,lbw,1,England,Cardiff,08-Jul-21,ODI # 4299,Imam-ul-Haq
0.363636364,3.5,55.54545455,0.804418985,75.81948453,1,6,2,0,0,50,1,caught,2,England,Lord's,10-Jul-21,ODI # 4300,Imam-ul-Haq
0.355555556,3.422222222,54.35555556,0.804170074,74.26794043,56,110,73,7,0,76.71,1,bowled,1,England,Birmingham,13-Jul-21,ODI # 4303,Imam-ul-Haq
0.347826087,3.5,54.76086957,0.803096467,75.04472433,103,177,96,6,3,107.29,2,bowled,2,Australia,Lahore,29-Mar-22,ODI # 4379,Imam-ul-Haq
0.404255319,3.553191489,55.63829787,0.813001912,77.21398552,106,156,97,6,3,109.27,2,caught,2,Australia,Lahore,31-Mar-22,ODI # 4380,Imam-ul-Haq
0.458333333,3.604166667,56.5,0.82300885,78.85536082,89,160,100,6,1,89,2,not out,2,Australia,Lahore,02-Apr-22,ODI # 4382,Imam-ul-Haq
0.469387755,3.653061224,57.3877551,0.825391181,80.51137386,65,125,71,6,0,91.54,2,caught,2,West Indies,Multan,08-Jun-22,ODI # 4401,Imam-ul-Haq
0.46,3.7,57.66,0.827610128,81.40114638,72,135,72,6,0,100,2,run out,1,West Indies,Multan,10-Jun-22,ODI # 4405,Imam-ul-Haq
0.450980392,3.745098039,57.94117647,0.831810491,82.4521043,62,103,68,7,1,91.17,2,caught,1,West Indies,Multan,12-Jun-22,ODI # 4407,Imam-ul-Haq
0.461538462,3.807692308,58.13461538,0.833608998,82.84725614,2,26,19,0,0,10.52,2,lbw,1,Netherlands,Rotterdam,16-Aug-22,ODI # 4448,Imam-ul-Haq
0.452830189,3.735849057,57.39622642,0.829059829,81.7746664,6,-,10,0,0,60,2,caught,2,Netherlands,Rotterdam,18-Aug-22,ODI # 4452,Imam-ul-Haq
0.444444444,3.666666667,56.51851852,0.828309305,81.7746664,11,23,14,2,0,78.57,2,caught,2,New Zealand,Karachi,09-Jan-23,ODI # 4500,Imam-ul-Haq
0.436363636,3.636363636,55.74545455,0.828114808,80.7060361,6,17,12,1,0,50,2,caught,2,New Zealand,Karachi,11-Jan-23,ODI # 4502,Imam-ul-Haq
0.428571429,3.589285714,54.96428571,0.826835608,79.56842831,60,95,65,5,1,92.3,2,lbw,2,New Zealand,Rawalpindi,27-Apr-23,ODI # 4569,Imam-ul-Haq
0.438596491,3.614035088,55.14035088,0.828825962,79.83915764,24,45,26,3,0,92.3,2,caught,2,New Zealand,Rawalpindi,29-Apr-23,ODI # 4571,Imam-ul-Haq
0.431034483,3.603448276,54.63793103,0.829599243,79.23848251,90,166,107,7,1,84.11,2,bowled,1,New Zealand,Karachi,03-May-23,ODI # 4573,Imam-ul-Haq
0.440677966,3.661016949,55.52542373,0.82997558,80.70901671,61,149,94,2,0,64.89,2,caught,1,Afghanistan,Hambantota,22-Aug-23,ODI # 4625,Imam-ul-Haq
0.433333333,3.633333333,56.16666667,0.824925816,81.84719976,91,170,105,4,0,86.66,2,caught,2,Afghanistan,Hambantota,24-Aug-23,ODI # 4626,Imam-ul-Haq
0.426229508,3.639344262,56.96721311,0.82618705,83.29232763,13,53,30,1,0,43.33,2,caught,1,Afghanistan,Colombo (RPS),26-Aug-23,ODI # 4627,Imam-ul-Haq
0.419354839,3.596774194,56.53225806,0.822824536,82.8037417,5,32,14,1,0,35.71,2,run out,1,Nepal,Multan,30-Aug-23,ODI # 4628,Imam-ul-Haq
0.412698413,3.555555556,55.85714286,0.820971867,81.99733311,78,150,84,5,4,92.85,2,bowled,2,Bangladesh,Lahore,06-Sep-23,ODI # 4634,Imam-ul-Haq
0.46875,3.578125,56.296875,0.823480433,83.05987478,9,23,18,1,0,50,2,caught,2,India,Colombo (RPS),10-Sep-23,ODI # 4639,Imam-ul-Haq
0.461538462,3.538461538,55.70769231,0.821872411,82.1358767,15,40,19,2,0,78.94,2,caught,1,Netherlands,Hyderabad,06-Oct-23,ODI # 4659,Imam-ul-Haq
0.454545455,3.515151515,55.15151515,0.821703297,81.49745433,12,15,12,1,0,100,2,caught,2,Sri Lanka,Hyderabad,10-Oct-23,ODI # 4665,Imam-ul-Haq
0.447761194,3.47761194,54.50746269,0.822289157,80.50495501,36,64,38,6,0,94.73,2,caught,1,India,Ahmedabad,14-Oct-23,ODI # 4669,Imam-ul-Haq
0.441176471,3.514705882,54.26470588,0.823577236,80.26223508,70,107,71,10,0,98.59,2,caught,2,Australia,Bengaluru,20-Oct-23,ODI # 4675,Imam-ul-Haq
0.434782609,3.608695652,54.50724638,0.826641851,80.64973892,17,44,22,2,0,77.27,2,caught,1,Afghanistan,Chennai,23-Oct-23,ODI # 4679,Imam-ul-Haq
0.428571429,3.585714286,54.04285714,0.826328311,80.12617122,12,35,18,2,0,66.66,2,caught,1,South Africa,Chennai,27-Oct-23,ODI # 4683,Imam-ul-Haq
0,0,0,0,0,5,18,13,1,0,38.46,5,lbw,1,England,Cardiff,08-Jul-21,ODI # 4299,Saud Shakeel
0,1,13,0.384615385,18,56,133,77,4,0,72.72,5,caught,2,England,Lord's,10-Jul-21,ODI # 4300,Saud Shakeel
0,2.5,45,0.677777778,75.5,3,6,3,0,0,100,9,not out,1,England,Birmingham,13-Jul-21,ODI # 4303,Saud Shakeel
0,1.666666667,31,0.688172043,52.33333333,3,11,8,0,0,37.5,4,caught,2,Australia,Lahore,29-Mar-22,ODI # 4379,Saud Shakeel
0,1.25,25.25,0.663366337,42,9,8,6,2,0,150,5,run out,1,Afghanistan,Colombo (RPS),26-Aug-23,ODI # 4627,Saud Shakeel
0,1.4,21.4,0.710280374,35.2,68,84,52,9,1,130.76,5,caught,1,Netherlands,Hyderabad,06-Oct-23,ODI # 4659,Saud Shakeel
0.166666667,2.666666667,26.5,0.905660377,43.33333333,31,57,30,2,0,103.33,5,caught,2,Sri Lanka,Hyderabad,10-Oct-23,ODI # 4665,Saud Shakeel
0.142857143,2.571428571,27,0.925925926,45.28571429,6,12,10,0,0,60,5,lbw,1,India,Ahmedabad,14-Oct-23,ODI # 4669,Saud Shakeel
0.125,2.25,24.875,0.909547739,41.125,30,37,31,5,0,96.77,5,caught,2,Australia,Bengaluru,20-Oct-23,ODI # 4675,Saud Shakeel
0.111111111,2.555555556,25.55555556,0.917391304,40.66666667,25,35,34,3,0,73.52,5,caught,1,Afghanistan,Chennai,23-Oct-23,ODI # 4679,Saud Shakeel
0.1,2.6,26.4,0.893939394,40.1,52,81,52,7,0,100,6,caught,1,South Africa,Chennai,27-Oct-23,ODI # 4683,Saud Shakeel
0.090909091,3,28.72727273,0.911392405,43.81818182,29,52,37,4,0,78.37,5,bowled,2,England,Eden Gardens,11-Nov-23,ODI # 4701,Saud Shakeel
0,0,0,0,0,2,6,5,0,0,40,1,bowled,1,Netherlands,Rotterdam,21-Aug-22,ODI # 4455,Abdullah Shafique
0,0,5,0.4,6,7,21,14,0,0,50,4,caught,2,New Zealand,Rawalpindi,29-Apr-23,ODI # 4571,Abdullah Shafique
0,0,9.5,0.473684211,13.5,19,31,23,0,1,82.6,4,caught,1,New Zealand,Karachi,03-May-23,ODI # 4573,Abdullah Shafique
0.333333333,0,14,0.666666667,19.33333333,52,98,69,3,2,75.36,1,caught,1,Sri Lanka,Colombo (RPS),14-Sep-23,ODI # 4644,Abdullah Shafique
0.75,0.75,27.75,0.720720721,39,113,150,103,10,3,109.7,1,caught,2,Sri Lanka,Hyderabad,10-Oct-23,ODI # 4665,Abdullah Shafique
1.2,2.6,42.8,0.901869159,61.2,20,39,24,3,0,83.33,1,lbw,1,India,Ahmedabad,14-Oct-23,ODI # 4669,Abdullah Shafique
1,2.666666667,39.66666667,0.894957983,57.5,64,93,61,7,2,104.91,1,caught,2,Australia,Bengaluru,20-Oct-23,ODI # 4675,Abdullah Shafique
1.142857143,3.285714286,42.71428571,0.926421405,62.57142857,58,89,75,5,2,77.33,1,lbw,1,Afghanistan,Chennai,23-Oct-23,ODI # 4679,Abdullah Shafique
1.25,3.5,46.75,0.895721925,65.875,9,21,17,1,0,52.94,1,caught,1,South Africa,Chennai,27-Oct-23,ODI # 4683,Abdullah Shafique
1.111111111,3.222222222,43.44444444,0.879795396,60.88888889,68,94,69,9,2,98.55,1,lbw,2,Bangladesh,Eden Gardens,31-Oct-23,ODI # 4688,Abdullah Shafique
1.2,3.8,46,0.895652174,64.2,4,8,9,1,0,44.44,1,caught,2,New Zealand,Bengaluru,04-Nov-23,ODI # 4692,Abdullah Shafique
1.090909091,3.545454545,42.63636364,0.886993603,59.09090909,0,2,2,0,0,0,1,lbw,2,England,Eden Gardens,11-Nov-23,ODI # 4701,Abdullah Shafique
0,0,0,0,0,5,24,21,1,0,23.8,4,caught,2,England,Abu Dhabi,13-Nov-15,ODI # 3708,Iftikhar Ahmed
0,1,21,0.238095238,24,3,11,10,0,0,30,7,caught,1,England,Sharjah,17-Nov-15,ODI # 3710,Iftikhar Ahmed
0,0.5,15.5,0.258064516,17.5,32,-,20,2,2,160,6,not out,1,Sri Lanka,Karachi,30-Sep-19,ODI # 4211,Iftikhar Ahmed
0.666666667,1,17,0.784313725,17.5,28,-,22,3,1,127.27,6,not out,2,Sri Lanka,Karachi,02-Oct-19,ODI # 4212,Iftikhar Ahmed
0.75,1.5,18.25,0.931506849,17.5,12,17,14,0,1,85.71,6,caught,1,Zimbabwe,Rawalpindi,30-Oct-20,ODI # 4262,Iftikhar Ahmed
0.8,1.2,17.4,0.91954023,17.4,16,27,24,1,0,66.66,6,not out,2,Zimbabwe,Rawalpindi,01-Nov-20,ODI # 4263,Iftikhar Ahmed
0.666666667,1.166666667,18.5,0.864864865,19,18,25,21,2,0,85.71,6,bowled,2,Zimbabwe,Rawalpindi,03-Nov-20,ODI # 4264,Iftikhar Ahmed
0.571428571,1.285714286,18.85714286,0.863636364,19.85714286,2,10,9,0,0,22.22,6,caught,2,Australia,Lahore,29-Mar-22,ODI # 4379,Iftikhar Ahmed
0.5,1.125,17.625,0.822695035,18.625,8,17,7,0,0,114.28,6,not out,2,Australia,Lahore,31-Mar-22,ODI # 4380,Iftikhar Ahmed
0.444444444,1,16.44444444,0.837837838,18.44444444,28,26,22,5,0,127.27,6,caught,1,New Zealand,Karachi,05-May-23,ODI # 4574,Iftikhar Ahmed
0.4,1.4,17,0.894117647,19.2,94,122,72,8,2,130.55,6,not out,2,New Zealand,Karachi,07-May-23,ODI # 4575,Iftikhar Ahmed
0.545454545,2,22,1.016528926,28.54545455,30,39,41,2,0,73.17,6,caught,1,Afghanistan,Hambantota,22-Aug-23,ODI # 4625,Iftikhar Ahmed
0.5,2,23.58333333,0.975265018,29.41666667,17,36,24,1,0,70.83,7,caught,2,Afghanistan,Hambantota,24-Aug-23,ODI # 4626,Iftikhar Ahmed
0.461538462,1.923076923,23.61538462,0.954397394,29.92307692,109,102,71,11,4,153.52,6,not out,1,Nepal,Multan,30-Aug-23,ODI # 4628,Iftikhar Ahmed
0.714285714,2.571428571,27,1.063492063,35.07142857,23,43,35,1,0,65.71,6,caught,2,India,Colombo (RPS),10-Sep-23,ODI # 4639,Iftikhar Ahmed
0.666666667,2.466666667,27.53333333,1.02905569,35.6,47,62,40,4,2,117.5,7,caught,1,Sri Lanka,Colombo (RPS),14-Sep-23,ODI # 4644,Iftikhar Ahmed
0.75,2.5625,28.3125,1.041942605,37.25,9,22,11,1,0,81.81,6,caught,1,Netherlands,Hyderabad,06-Oct-23,ODI # 4659,Iftikhar Ahmed
0.705882353,2.470588235,27.29411765,1.036637931,36.35294118,22,18,10,4,0,220,6,not out,2,Sri Lanka,Hyderabad,10-Oct-23,ODI # 4665,Iftikhar Ahmed
0.666666667,2.555555556,26.33333333,1.061181435,35.33333333,4,2,4,1,0,100,6,bowled,1,India,Ahmedabad,14-Oct-23,ODI # 4669,Iftikhar Ahmed
0.631578947,2.473684211,25.15789474,1.060669456,33.57894737,26,22,20,0,3,130,6,lbw,2,Australia,Bengaluru,20-Oct-23,ODI # 4675,Iftikhar Ahmed
0.75,2.35,24.9,1.070281124,33,40,40,27,2,4,148.14,7,caught,1,Afghanistan,Chennai,23-Oct-23,ODI # 4679,Iftikhar Ahmed
0.904761905,2.333333333,25,1.091428571,33.33333333,21,38,31,1,1,67.74,5,caught,1,South Africa,Chennai,27-Oct-23,ODI # 4683,Iftikhar Ahmed
0.909090909,2.272727273,25.27272727,1.068345324,33.54545455,17,17,15,2,0,113.33,5,not out,2,Bangladesh,Eden Gardens,31-Oct-23,ODI # 4688,Iftikhar Ahmed
0.869565217,2.260869565,24.82608696,1.070052539,32.82608696,3,8,5,0,0,60,7,caught,2,England,Eden Gardens,11-Nov-23,ODI # 4701,Iftikhar Ahmed
0,0,0,0,0,67,84,58,8,0,115.51,5,caught,2,Bangladesh,Mirpur,17-Apr-15,ODI # 3647,Mohammad Rizwan
0,8,58,1.155172414,84,13,18,22,2,0,59.09,6,lbw,1,Bangladesh,Mirpur,19-Apr-15,ODI # 3648,Mohammad Rizwan
0,5,40,1,51,4,12,6,0,0,66.66,5,caught,1,Bangladesh,Mirpur,22-Apr-15,ODI # 3649,Mohammad Rizwan
0,3.333333333,28.66666667,0.976744186,38,20,36,34,2,0,58.82,6,not out,2,Sri Lanka,Dambulla,11-Jul-15,ODI # 3664,Mohammad Rizwan
0,3,30,0.866666667,37.5,52,56,38,5,1,136.84,6,lbw,1,Sri Lanka,Pallekele,15-Jul-15,ODI # 3669,Mohammad Rizwan
0.2,3.4,31.6,0.987341772,41.2,35,27,22,2,1,159.09,6,not out,1,Sri Lanka,Colombo (RPS),19-Jul-15,ODI # 3670,Mohammad Rizwan
0.333333333,3.166666667,30,1.061111111,38.83333333,29,50,34,4,0,85.29,6,caught,2,Sri Lanka,Hambantota,26-Jul-15,ODI # 3672,Mohammad Rizwan
0.285714286,3.285714286,30.57142857,1.028037383,40.42857143,75,105,74,4,2,101.35,6,not out,1,Zimbabwe,Harare,01-Oct-15,ODI # 3685,Mohammad Rizwan
0.5,3.375,36,1.024305556,48.5,8,14,10,1,0,80,7,caught,2,Zimbabwe,Harare,03-Oct-15,ODI # 3686,Mohammad Rizwan
0.444444444,3.111111111,33.11111111,1.016778523,44.66666667,17,36,37,1,0,45.94,6,bowled,2,England,Abu Dhabi,13-Nov-15,ODI # 3708,Mohammad Rizwan
0.4,2.9,33.5,0.955223881,43.8,1,7,3,0,0,33.33,6,run out,1,England,Sharjah,17-Nov-15,ODI # 3710,Mohammad Rizwan
0.363636364,2.636363636,30.72727273,0.949704142,40.45454545,11,9,8,1,1,137.5,6,caught,2,England,Dubai (DSC),20-Nov-15,ODI # 3712,Mohammad Rizwan
0.416666667,2.5,28.83333333,0.959537572,37.83333333,16,19,18,1,0,88.88,7,run out,1,New Zealand,Auckland,31-Jan-16,ODI # 3730,Mohammad Rizwan
0.384615385,2.384615385,28,0.956043956,36.38461538,6,11,14,0,0,42.85,6,lbw,1,England,Leeds,01-Sep-16,ODI # 3775,Mohammad Rizwan
0.357142857,2.214285714,27,0.936507937,34.57142857,34,48,34,4,0,100,6,not out,2,England,Cardiff,04-Sep-16,ODI # 3777,Mohammad Rizwan
0.333333333,2.333333333,27.46666667,0.941747573,35.46666667,11,15,12,1,0,91.66,6,run out,1,West Indies,Sharjah,30-Sep-16,ODI # 3784,Mohammad Rizwan
0.3125,2.25,26.5,0.941037736,34.1875,6,7,4,0,0,150,7,not out,1,West Indies,Sharjah,02-Oct-16,ODI # 3788,Mohammad Rizwan
0.294117647,2.117647059,25.17647059,0.946261682,32.58823529,4,-,3,0,0,133.33,6,lbw,1,West Indies,Abu Dhabi,05-Oct-16,ODI # 3789,Mohammad Rizwan
0.277777778,2,23.94444444,0.948955916,32.58823529,21,53,44,0,0,47.72,6,caught,2,Australia,Brisbane,13-Jan-17,ODI # 3817,Mohammad Rizwan
0.263157895,1.894736842,25,0.905263158,33.6625387,14,20,19,1,0,73.68,8,not out,1,Australia,Perth,19-Jan-17,ODI # 3820,Mohammad Rizwan
0.25,1.85,24.7,0.898785425,32.97941176,10,26,12,1,0,83.33,7,lbw,2,Australia,Sydney,22-Jan-17,ODI # 3822,Mohammad Rizwan
0.238095238,1.80952381,24.0952381,0.897233202,32.64705882,6,16,6,0,0,100,7,caught,2,Australia,Adelaide,26-Jan-17,ODI # 3826,Mohammad Rizwan
0.227272727,1.727272727,23.27272727,0.8984375,31.89037433,4,3,1,1,0,400,4,not out,2,South Africa,Johannesburg,27-Jan-19,ODI # 4087,Mohammad Rizwan
0.217391304,1.695652174,22.30434783,0.904483431,30.6342711,10,36,30,1,0,33.33,6,caught,1,South Africa,Cape Town,30-Jan-19,ODI # 4090,Mohammad Rizwan
